address,leaderboard_pnl,leaderboard_volume,leaderboard_username,snapshot_url,name,x_username,verified,copyability_score,score_profitability,score_stability,score_copyability,score_focus,score_execution,realized_pnl_90d,avg_trade_pnl_90d,profit_factor_90d,win_rate_90d,max_drawdown_90d,max_losing_streak_90d,weekly_vol_90d,avg_trades_per_day_30d,avg_hold_hours_90d,near_settlement_ratio_90d,crypto_ratio,btc_ratio,market_concentration_hhi,median_trade_notional,avg_trade_notional,trades_count,closed_positions_count,buy_count_with_open_time,near_open_buy_ratio_10m,near_open_buy_ratio_30m,avg_open_delay_min,median_open_delay_min,cycle5_window_count,cycle5_first_minute_single_count,cycle5_first_minute_single_ratio,high_win_near_open
0xc6cc13398bbf388cb7ab61086eb4707a8fec4a7d,6200.457970000001,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xc6cc13398bbf388cb7ab61086eb4707a8fec4a7d,wosnbb2142,,False,65.26,100.0,70.96,43.66,6.87,87.89,6212.485,230.092,511.0981,0.5926,6.5,1,2342.6524,0.6,0.0,0.0,0.0741,0.0741,0.0562,47.6,753.8228,27,27,0.0,0.0,0.0,0.0,0.0,27.0,8.0,0.2963,False
0x5b1a2c18e2531e2cec5de137b02c5733b7db75b1,12704.999999999998,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x5b1a2c18e2531e2cec5de137b02c5733b7db75b1,georgette-145,,False,65.23,100.0,70.89,36.9,23.57,80.58,14284.0,2040.5714,1786.5,0.8571,8.0,1,7673.039,0.1,0.0,0.0,0.375,0.2188,0.041,2.8549,315.297,32,33,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.05,False
0x49d029c626c188ea248d2cbfa685616cdfb5d42b,6050.165000000001,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x49d029c626c188ea248d2cbfa685616cdfb5d42b,0x49d029C626c188EA248D2cbFA685616CdFb5d42B-1770565861450,,False,65.22,100.0,70.57,42.29,12.78,83.44,6042.481,223.7956,242.0436,0.5185,15.2,1,2471.5712,0.5,0.0,0.0,0.2,0.08,0.0592,19.46,486.0682,25,27,0.0,0.0,0.0,0.0,0.0,25.0,9.0,0.36,False
0x1fa3e614a0c38a689aa7edd4b4c0dc3386e92ec5,16410.0,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x1fa3e614a0c38a689aa7edd4b4c0dc3386e92ec5,rosin,,False,65.21,100.0,71.03,36.47,24.07,80.43,32553.6,4069.2,6644.5918,0.875,4.9,1,12564.868,0.0667,0.0,0.0,0.3778,0.2444,0.0321,2.0,107.5006,45,47,0.0,0.0,0.0,0.0,0.0,28.0,6.0,0.2143,False
0x3ebc17f1fd3190822e4684e1c5f0c1930a997b30,13009.349508098174,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x3ebc17f1fd3190822e4684e1c5f0c1930a997b30,sdofoqere,,False,65.1,88.33,100.0,15.0,23.61,94.6,15536.6867,517.8896,2.0,1.0,0.0,0,0.0,14.3333,0.0,0.0,0.5047,0.0,0.0299,100.0,87.9249,430,30,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,False
0x3c234480fd20d8f5894b38be85563d50fca77743,21203.000000000004,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x3c234480fd20d8f5894b38be85563d50fca77743,jowardmayw,,False,65.09,100.0,70.35,36.03,25.22,80.31,23836.1304,2166.9209,1192.8065,0.9091,20.0,1,12805.9354,0.0333,0.0,0.0,0.4348,0.1739,0.0435,1.3197,266.4134,23,31,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.25,False
0x37acd8e2f00b4768559286048d245f57d8221a08,15126.999999999998,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x37acd8e2f00b4768559286048d245f57d8221a08,Simonss,,False,65.09,88.33,75.0,36.47,39.58,80.64,16212.0,3242.4,2.0,1.0,0.0,0,11457.2512,0.0667,0.0,0.0,0.6389,0.3889,0.037,3.1799,306.0146,36,43,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.1429,False
0x69af2c46bccd6ce5d8e7dd6381fb8daa8a853210,33985.00000000002,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x69af2c46bccd6ce5d8e7dd6381fb8daa8a853210,trevolkma,,False,64.94,88.33,75.0,36.47,38.31,80.96,67428.5,9632.6429,2.0,1.0,0.0,0,24413.9223,0.0667,0.0,0.0,0.5909,0.4091,0.0496,4.9925,1066.237,22,28,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.1111,False
0xf76e253d88f075c80be228d28b03bd9d3cb99995,6300.165999999999,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xf76e253d88f075c80be228d28b03bd9d3cb99995,0xF76e253D88f075c80be228D28B03Bd9d3cB99995-1770565863207,,False,64.93,100.0,66.59,46.36,8.38,86.48,6283.8347,202.7043,252.4439,0.5484,20.119,2,2379.5381,0.8,0.0,0.0,0.1111,0.0833,0.0432,38.3,548.4017,36,31,0.0,0.0,0.0,0.0,0.0,33.0,3.0,0.0909,False
0x5d07daf79901cd907fd57a844c61d6b8feea5b99,5141.63773453144,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x5d07daf79901cd907fd57a844c61d6b8feea5b99,0x5d07Daf79901CD907fd57A844c61D6b8fEeA5B99-1772304194811,,False,64.88,88.33,75.0,45.01,9.86,99.6,7824.0804,434.6711,2.0,0.6111,0.0,0,5504.7887,0.7,0.0,0.0,0.0,0.0,0.3288,173.253,329.3885,21,18,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.5,False
0xdf4087b43817855bef73d9d54078ad0678c69f3a,15550.000000000004,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xdf4087b43817855bef73d9d54078ad0678c69f3a,maiyahod,,False,64.86,88.33,75.0,36.9,36.67,81.32,30862.0,3857.75,2.0,1.0,0.0,0,11900.2372,0.1,0.0,0.0,0.5909,0.3636,0.0331,7.0499,214.4101,44,45,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.1892,False
0xbd18704d4c1d2a2770510106940af631f2edc231,4695.000000000001,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xbd18704d4c1d2a2770510106940af631f2edc231,0x1Ab39A61,lhynnoora,False,64.86,100.0,67.5,39.12,22.52,81.17,28732.5973,1596.2554,880558.6867,0.6111,0.015,2,5810.102,0.2667,0.0,0.0,0.4348,0.0435,0.0624,6.1876,807.0806,23,22,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.1579,False
0x7df48ca43147f97915151bd1d4a35b8b6dbfcb08,6100.528,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x7df48ca43147f97915151bd1d4a35b8b6dbfcb08,7878egdsg,,False,64.79,100.0,66.66,42.75,14.28,85.36,6096.477,179.3081,196.7324,0.6471,18.6,2,2308.1599,0.5333,0.0,0.0,0.1923,0.1538,0.0592,31.185,569.5803,26,34,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.25,False
0xb03a1560fb19f1a0744775ba705879829f4d80ee,15624.0,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xb03a1560fb19f1a0744775ba705879829f4d80ee,gfrlm,,False,64.76,88.33,75.0,37.79,34.48,81.31,15886.252,1985.7815,2.0,1.0,0.0,0,9163.0547,0.1667,0.0,0.0,0.55,0.35,0.0325,7.0,474.6078,40,40,0.0,0.0,0.0,0.0,0.0,29.0,4.0,0.1379,False
0x072fa346b3db6c166a132edc17a2734fa52353da,14462.0,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x072fa346b3db6c166a132edc17a2734fa52353da,florianp,,False,64.71,88.33,75.0,36.03,37.54,80.7,16268.5,2711.4167,2.0,1.0,0.0,0,10409.6725,0.0333,0.0,0.0,0.6129,0.3548,0.0364,3.5299,436.6422,31,35,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0385,False
0x199f9e490b812d977c8549c993e2ce0cccfb3d76,6720.433225459106,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x199f9e490b812d977c8549c993e2ce0cccfb3d76,OnlyBUYNO,,False,64.7,88.33,75.0,40.02,28.62,83.53,35242.2483,704.845,2.0,1.0,0.0,0,5021.9181,0.3333,0.0,0.0,0.4868,0.25,0.0153,20.0,317.1221,152,50,0.0,0.0,0.0,0.0,0.0,54.0,6.0,0.1111,False
0x3329cfc2b8d8ceb8d198f081bdf4262f421f43a6,4690.186154074836,1290282.574,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x3329cfc2b8d8ceb8d198f081bdf4262f421f43a6,TENETENET,,False,64.64,98.34,92.45,15.0,23.52,80.25,1629.7422,32.5948,652.8982,0.36,1.0,2,0.0,33.3333,0.0,0.0,0.457,0.117,0.001,1.0,0.6727,1000,50,0.0,0.0,0.0,0.0,0.0,415.0,60.0,0.1446,False
0x8d5dfeaba3d3f6c0dedb65d864318ea662e4f4e6,9331.0,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x8d5dfeaba3d3f6c0dedb65d864318ea662e4f4e6,elroybeie,,False,64.63,88.33,75.0,36.47,36.05,80.94,10441.099,1305.1374,2.0,1.0,0.0,0,5647.6636,0.0667,0.0,0.0,0.6053,0.3158,0.0305,4.9096,305.0106,38,43,0.0,0.0,0.0,0.0,0.0,31.0,6.0,0.1935,False
0xf4deebea20e8effe8f7e65f8778d405db14ed74a,6251.048000000002,22.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xf4deebea20e8effe8f7e65f8778d405db14ed74a,trinhtuyet8471pidsjfoag,,False,64.61,100.0,67.0,44.56,7.26,88.15,6238.7728,207.9591,446.7776,0.4667,11.0412,2,2361.5327,0.6667,0.0,0.0,0.0882,0.0588,0.0606,49.31,694.2665,34,30,0.0,0.0,0.0,0.0,0.0,33.0,3.0,0.0909,False
0xbb5b54ab34778cf6aa69392ff53ac841dd521b29,8307.999999999998,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xbb5b54ab34778cf6aa69392ff53ac841dd521b29,athenasuntbgrz,,False,64.58,88.33,75.0,37.34,34.23,80.95,8442.134,1206.0191,2.0,1.0,0.0,0,5969.3007,0.1333,0.0,0.0,0.5714,0.2857,0.0459,4.98,372.3118,28,32,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.1364,False
0x22021c82159d6ed3da6fa45724323820c61af010,14598.999999999998,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x22021c82159d6ed3da6fa45724323820c61af010,eileennadia,,False,64.56,88.33,75.0,37.34,33.96,81.12,28981.5,3622.6875,2.0,1.0,0.0,0,11169.4061,0.1333,0.0,0.0,0.5641,0.3077,0.0296,5.9496,738.4925,39,44,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.1429,False
0x5a1be153c7e24834e5d5cd0130c97c1780109522,5571.604456094981,31131.107125,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x5a1be153c7e24834e5d5cd0130c97c1780109522,0x5A1Be153c7E24834e5D5Cd0130C97c1780109522-1769502764201,,False,64.55,74.22,90.33,15.0,70.2,86.62,489.0548,9.7811,3.8684,0.96,131.4998,1,0.0,33.3333,0.0,0.0,1.0,1.0,0.0068,39.2,37.2581,1000,50,0.0,0.0,0.0,0.0,0.0,264.0,3.0,0.0114,False
0x5b228f006f70e182531cb3d440359051aa4f0d9e,28624.0,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x5b228f006f70e182531cb3d440359051aa4f0d9e,sigridbeahanr,,False,64.51,88.33,75.0,37.34,34.12,80.36,57018.48,6335.3867,2.0,1.0,0.0,0,21886.4057,0.1333,0.0,0.0,0.5833,0.2778,0.0309,1.5899,1127.9043,36,41,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0667,False
0x4bcc0a622a83cda2417effb8490ca915885b1997,6300.828999999999,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x4bcc0a622a83cda2417effb8490ca915885b1997,hothao3982htggg,,False,64.5,100.0,66.56,43.2,12.14,84.58,6298.9197,251.9568,265.0946,0.48,20.8213,2,2383.935,0.5667,0.0,0.0,0.1481,0.1481,0.059,26.35,506.8234,27,25,0.0,0.0,0.0,0.0,0.0,25.0,7.0,0.28,False
0x3129b48109c2c036cb5dbd2a97120927cd4fa336,6483.295663992541,32272.839517,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x3129b48109c2c036cb5dbd2a97120927cd4fa336,arealhuman,,False,64.5,65.72,100.0,15.0,70.22,86.62,593.3526,11.8671,2.0,1.0,0.0,0,0.0,33.3333,0.0,0.0,1.0,1.0,0.0075,39.2,37.4603,1000,50,0.0,0.0,0.0,0.0,0.0,243.0,5.0,0.0206,False
0x22749c40f50d24a55f96381800359f5e9612af9b,11677.305,23354.61,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x22749c40f50d24a55f96381800359f5e9612af9b,juhggyy,,False,64.49,88.33,100.0,36.47,50.0,0.0,11677.305,11677.305,2.0,1.0,0.0,0,0.0,0.0667,0.0,0.0,0.5,0.5,0.5,6802.2038,6802.2038,2,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,False
0x9bab5848871249f3018e91194d3273819987d9b3,6100.907,22.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x9bab5848871249f3018e91194d3273819987d9b3,bl6785887ADADA,,False,64.47,100.0,66.46,42.29,12.11,86.72,6083.169,209.7644,201.7978,0.5172,23.101,2,2307.6771,0.5,0.0,0.0,0.1429,0.1429,0.0703,39.88,529.5272,21,29,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.15,False
0xbecca2cf118da48c84faf823291269d2d908f37e,7987.06354385724,22782.954131,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xbecca2cf118da48c84faf823291269d2d908f37e,0xBEcCa2cf118DA48C84faf823291269d2D908f37E-1767075718656,,False,64.45,88.33,75.0,15.0,71.57,80.93,11357.7438,227.1549,2.0,1.0,0.0,0,4312.9171,33.3333,0.0,0.0,1.0,1.0,0.0523,4.87,8.2134,1000,50,0.0,0.0,0.0,0.0,0.0,54.0,2.0,0.037,False
0xb715eece436f6910aa763b7154a468792d0d0b07,4819.454872619716,18233.24934,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xb715eece436f6910aa763b7154a468792d0d0b07,btc123topper,,False,64.45,100.0,11.25,59.99,70.64,94.6,5799.4534,120.8219,5.2861,0.875,1302.8626,5,405.2409,2.4667,0.0,0.0,1.0,1.0,0.0212,100.0,107.6017,74,48,0.0,0.0,0.0,0.0,0.0,62.0,38.0,0.6129,False
0xaf291f085e136de7e0f4506747d0841b9098f3e1,32798.00000000001,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xaf291f085e136de7e0f4506747d0841b9098f3e1,maximillia,,False,64.44,100.0,68.69,37.34,21.35,80.09,33667.3453,2805.6121,591.6552,0.9167,57.0,1,19144.4352,0.1333,0.0,0.0,0.3469,0.2041,0.0212,0.088,563.4763,49,50,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.125,False
0xd677731c4985d6a1b3150dd096b30e238dab0d24,6050.531000000001,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xd677731c4985d6a1b3150dd096b30e238dab0d24,lieud23049230,,False,64.44,100.0,66.16,44.11,8.92,87.26,6023.168,207.6954,152.0209,0.4483,29.798,2,2282.8029,0.6333,0.0,0.0,0.1034,0.1034,0.0559,43.4,745.7728,29,29,0.0,0.0,0.0,0.0,0.0,29.0,8.0,0.2759,False
0x920b4cb0f81732fbd8ae1d37a6e78b936f434481,6152.06,24.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x920b4cb0f81732fbd8ae1d37a6e78b936f434481,7878ghjgyjg,,False,64.37,100.0,67.14,41.84,10.62,87.27,6148.954,204.9651,415.6853,0.5,8.048,2,2323.3064,0.4667,0.0,0.0,0.125,0.125,0.0625,43.425,742.615,24,30,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.2083,False
0x9e565a0009d2fdec24f1f3dc23bd6390d28f1c96,6151.319000000001,20.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x9e565a0009d2fdec24f1f3dc23bd6390d28f1c96,phandung7710ewewew,,False,64.32,100.0,67.19,41.84,9.37,88.42,6167.44,186.8921,812.5046,0.3939,6.95,2,2325.7146,0.4667,0.0,0.0,0.12,0.08,0.0656,51.15,637.2781,25,33,0.0,0.0,0.0,0.0,0.0,24.0,7.0,0.2917,False
0xbee7dfa01fd9630b006f6f00565e80db370da3f8,42974.38400057033,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xbee7dfa01fd9630b006f6f00565e80db370da3f8,bitcoin392823,,False,64.3,100.0,60.27,15.0,69.16,85.58,78663.0266,2809.3938,323.4784,0.9643,243.9327,1,10536.5599,12.8667,0.0,0.0,1.0,0.9223,0.0366,32.5575,98.2549,386,28,0.0,0.0,0.0,0.0,0.0,75.0,2.0,0.0267,False
0x65bc3e28093f2d68be531d07356bdf5430976d2e,5669.748340999991,13466.90137,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x65bc3e28093f2d68be531d07356bdf5430976d2e,0x78bC6,,False,64.26,84.96,79.33,15.01,70.06,80.25,1429.9635,28.5993,2.0,1.0,0.0,0,330.7793,10.9667,0.0,0.0,1.0,1.0,0.002,1.0,115.0491,541,50,0.0,0.0,0.0,0.0,0.0,528.0,377.0,0.714,False
0x362ea6c4dbafffe5df6a3cc6f8f4029547238983,6410.778113275751,8386.916463000001,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x362ea6c4dbafffe5df6a3cc6f8f4029547238983,KamAlla,,False,64.23,100.0,66.38,43.66,11.71,81.83,7184.8078,287.3923,143.482,0.76,25.0,2,1984.4718,0.6,0.0,0.0,0.2019,0.0865,0.0153,10.0,196.6985,104,50,0.0,0.0,0.0,0.0,0.0,59.0,6.0,0.1017,False
0x082605596b7aaa4e1883d16219de123a5a0ee098,15878.084676615075,26487.051161,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x082605596b7aaa4e1883d16219de123a5a0ee098,grok-4,,False,64.21,88.33,75.0,15.0,60.36,94.28,15242.1966,304.8439,2.0,1.0,0.0,0,4453.2616,28.4,0.0,0.0,1.0,0.613,0.001,97.0683,107.1697,1000,50,0.0,0.0,0.0,0.0,0.0,846.0,623.0,0.7364,False
0x0d2031e4a9cdad8428e87bdaaba4c76a9d6c606a,24383.23246401196,64409.53029799999,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x0d2031e4a9cdad8428e87bdaaba4c76a9d6c606a,0x0D2031e4A9CDAd8428e87bDaabA4c76A9d6c60,,False,64.17,100.0,22.5,56.26,64.95,81.73,26873.6822,537.4736,4.2877,0.86,2801.937,2,2442.876,1.6667,0.0,0.0,0.9851,0.8185,0.0052,9.45,59.0689,672,50,0.0,0.0,0.0,0.0,0.0,423.0,56.0,0.1324,False
0x6d416c653ab508f9eff7331765face3931e029d8,4857.54292963935,113300.29,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x6d416c653ab508f9eff7331765face3931e029d8,iSolCryptoo,,False,64.14,100.0,26.25,59.6,39.54,99.97,11805.2204,236.1044,4.3519,0.98,3522.0,1,5409.9149,2.7667,0.0,0.0,0.7381,0.2381,0.0125,206.8479,489.6893,84,50,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0714,False
0x4b961857dcd6245c069740506cbf69955158bdf9,57978.785836,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x4b961857dcd6245c069740506cbf69955158bdf9,0x4b961857dC,,False,64.1,100.0,40.0,59.9,70.97,21.87,55772.5362,1115.4507,4.5137,0.52,3243.4914,4,0.0,2.3667,0.0,0.0,1.0,1.0,0.0323,723.0454,945.8897,71,50,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.1622,False
0x2d6bc606cd18ccc4583e0df4010065a82d9eeca0,8958.999999999996,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x2d6bc606cd18ccc4583e0df4010065a82d9eeca0,jacinthekr,,False,64.1,88.33,75.0,36.47,32.57,80.57,17784.5,2223.0625,2.0,1.0,0.0,0,6854.8443,0.0667,0.0,0.0,0.5333,0.3,0.0356,2.7847,644.5378,30,35,0.0,0.0,0.0,0.0,0.0,30.0,5.0,0.1667,False
0x17d6924d671758cd27f80d8199befa69e0c7882a,6419.610000000001,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x17d6924d671758cd27f80d8199befa69e0c7882a,EscEscEsc,badajoztecuida,False,64.06,100.0,71.25,41.38,6.6,81.05,12755.3194,850.3546,67120.1299,0.5333,0.06,1,3974.038,0.4333,0.0,0.0,0.1,0.0,0.07,5.5475,724.6173,20,15,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.1875,False
0x8aee828d9e019ed18f01b0013163f62795f2dbc2,23194.999999999996,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x8aee828d9e019ed18f01b0013163f62795f2dbc2,bryanastammmiu,,False,64.05,88.33,75.0,36.9,31.51,80.43,46212.16,5134.6844,2.0,1.0,0.0,0,17734.0379,0.1,0.0,0.0,0.5161,0.2903,0.0343,2.02,1292.8572,31,36,0.0,0.0,0.0,0.0,0.0,30.0,6.0,0.2,False
0xbb37b69902d9473496d8e5429a38c3f969780291,12865.000000000002,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xbb37b69902d9473496d8e5429a38c3f969780291,GoddardMary,,False,64.05,88.33,75.0,37.34,30.39,80.95,13082.744,1308.2744,2.0,1.0,0.0,0,7544.4558,0.1333,0.0,0.0,0.5111,0.2667,0.0242,4.985,245.3583,45,50,0.0,0.0,0.0,0.0,0.0,33.0,3.0,0.0909,False
0xcc58aed0327fb514bc46c717a7997e4fc76fbb4c,6767.538443794518,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xcc58aed0327fb514bc46c717a7997e4fc76fbb4c,cdsfdqer,,False,64.04,88.33,100.0,15.0,25.3,81.64,9666.1355,604.1335,2.0,1.0,0.0,0,0.0,33.3333,0.0,0.0,0.523,0.0,0.0589,8.91,9.3575,1000,16,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,False
0xcffb5bc24b2cb566b5e746e6b10b597f7951d63d,6151.574000000001,20.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xcffb5bc24b2cb566b5e746e6b10b597f7951d63d,gyghgj7878,,False,64.0,100.0,67.05,44.11,6.28,84.44,6150.895,186.3908,385.7676,0.5455,9.986,2,2321.8511,0.6333,0.0,0.0,0.0741,0.037,0.0672,25.5,496.281,27,33,0.0,0.0,0.0,0.0,0.0,26.0,6.0,0.2308,False
0x0ac172d1944729fbb42863da8e7dd8e4ad2c3ef9,13815.000000000002,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x0ac172d1944729fbb42863da8e7dd8e4ad2c3ef9,rozellaetvxpkyx,,False,63.99,88.33,75.0,36.9,31.09,80.51,27414.0,3426.75,2.0,1.0,0.0,0,10574.7084,0.1,0.0,0.0,0.5185,0.2593,0.0425,2.4599,1048.4216,27,31,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,False
0x7fc91e0d237362ff52e46aada3a77d0889d9e2aa,5052.225416636963,5660.723814999999,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x7fc91e0d237362ff52e46aada3a77d0889d9e2aa,bubbl1k,,False,63.98,79.77,85.6,15.0,67.17,80.96,676.1498,13.523,5.7947,0.84,81.0275,2,52.0726,33.3333,0.0,0.0,0.976,0.905,0.0207,5.0,6.4025,1000,50,0.0,0.0,0.0,0.0,0.0,172.0,20.0,0.1163,False
0x82ee61b5345d2389dd33263660f762eef9a5111b,9705.84066943348,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x82ee61b5345d2389dd33263660f762eef9a5111b,afgan100k,,False,63.97,100.0,57.8,15.0,70.15,86.74,17292.6519,345.853,49.5255,0.92,298.9988,1,11487.8912,33.3333,0.0,0.0,1.0,0.999,0.0057,40.0,79.6232,1000,50,0.0,0.0,0.0,0.0,0.0,266.0,5.0,0.0188,False
0x51c2acf456be0add185a62687b102be22085eab4,6250.288158000001,21.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x51c2acf456be0add185a62687b102be22085eab4,vokiet1132pTGHGD,,False,63.88,100.0,66.89,44.56,4.09,85.54,6238.1642,215.1091,262.2078,0.3793,13.482,2,2547.9244,0.6667,0.0,0.0,0.0345,0.0345,0.0559,32.3,573.9099,29,29,0.0,0.0,0.0,0.0,0.0,29.0,9.0,0.3103,False
0x79a67a08cba29ab262025124f4b43ba3e1bb7477,24344.3356,54605.867573,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x79a67a08cba29ab262025124f4b43ba3e1bb7477,purpledeer,,False,63.84,78.34,82.6,15.0,70.08,86.68,932.9232,18.6585,2.3088,0.68,136.7571,3,0.0,33.3333,0.0,0.0,1.0,1.0,0.0028,39.6,39.6,1000,50,0.0,0.0,0.0,0.0,0.0,548.0,82.0,0.1496,False
0xc2009460f4d77ff1e5a3ae9562df3fb4c4117e97,6150.353000000001,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xc2009460f4d77ff1e5a3ae9562df3fb4c4117e97,0xc2009460F4D77fF1e5A3aE9562DF3fB4c4117e97-1770565970366,,False,63.79,100.0,64.77,43.2,7.34,88.52,6103.168,290.627,87.7963,0.4762,60.694,2,2516.6005,0.5667,0.0,0.0,0.0769,0.0769,0.0651,51.85,829.5175,26,21,0.0,0.0,0.0,0.0,0.0,26.0,6.0,0.2308,False
0x92622f40a1f8cd57fd81688b361260b3d7fdbcb8,8854.736595238714,21550.25,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x92622f40a1f8cd57fd81688b361260b3d7fdbcb8,lovesea,votetheWorld,False,63.78,100.0,66.56,38.68,3.79,99.96,11172.9125,413.8116,104.1355,0.8148,104.2418,1,2719.4508,0.2333,0.0,0.0,0.0568,0.0,0.0411,191.2179,466.5543,88,50,0.0,0.0,0.0,0.0,0.0,67.0,7.0,0.1045,False
0xde74ffac7666be86da5126e0a1094b03932a0ef0,10394.323016576329,167563.227561,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xde74ffac7666be86da5126e0a1094b03932a0ef0,0xDe74fFaC7666Be86da5126e0a1094b03932a0Ef0-1767968643109,,False,63.72,81.18,87.25,15.0,46.04,100.0,727.3409,14.5468,3.5682,0.96,199.92,1,0.0,33.3333,0.0,0.0,0.802,0.395,0.0023,200.0,456.1284,1000,50,0.0,0.0,0.0,0.0,0.0,511.0,28.0,0.0548,False
0xdb7b1ad343e112b9a16dd38d0b27208bb49b3ead,29489.999999999993,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xdb7b1ad343e112b9a16dd38d0b27208bb49b3ead,amiecormierhz,,False,63.63,88.33,75.0,36.47,29.26,80.48,31209.0,4458.4286,2.0,1.0,0.0,0,21027.2344,0.0667,0.0,0.0,0.4884,0.2558,0.0297,2.3097,460.6326,43,45,0.0,0.0,0.0,0.0,0.0,30.0,5.0,0.1667,False
0xa703c12e0c23af20d867ae5aa13c7e5a347484d6,10192.000000000002,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xa703c12e0c23af20d867ae5aa13c7e5a347484d6,loyalautnefs,,False,63.54,88.33,75.0,36.03,29.53,80.28,11468.0,1638.2857,2.0,1.0,0.0,0,6152.4423,0.0333,0.0,0.0,0.5312,0.1875,0.0312,1.175,183.2843,32,42,0.0,0.0,0.0,0.0,0.0,21.0,4.0,0.1905,False
